Row,Drilling_Stress,Milling_Stress,Assembly_Stress,Max_Stress,Most_Abnormal_Zone,Zone_Status
771,0.2702804787429633,0.08283317658735789,0.48534568235682274,0.48534568235682274,Assembly,No clear abnormal zone
772,0.5733164012918577,0.5983567792672577,0.4099366609551801,0.5983567792672577,Milling,No clear abnormal zone
773,0.6472080058799232,0.6774627855829765,0.5230840881088057,0.6774627855829765,Milling,No clear abnormal zone
774,0.2942807411779748,1.9711031782534663,0.31924371007326374,1.9711031782534663,Milling,Milling
775,0.8957183257688572,0.5738120913786826,0.9181032279246932,0.9181032279246932,Assembly,No clear abnormal zone
776,0.2975491769689759,0.09329983000230183,0.5782849758970509,0.5782849758970509,Assembly,No clear abnormal zone
777,0.7443709161193972,0.6215760429486665,0.6675054305869628,0.7443709161193972,Drilling,No clear abnormal zone
778,0.8408145732494627,0.7927425499133143,0.8989262409269042,0.8989262409269042,Assembly,No clear abnormal zone
779,1.3255470274684438,0.8548456148124208,0.9189944617380676,1.3255470274684438,Drilling,Drilling
780,0.7713320511329191,0.5868966794611493,0.6914303297142533,0.7713320511329191,Drilling,No clear abnormal zone
781,1.3266149252420356,1.2281887725673175,1.6594603879211882,1.6594603879211882,Assembly,Assembly
782,0.9711435562378253,0.5734966976863288,0.8868009149017166,0.9711435562378253,Drilling,No clear abnormal zone
783,1.443942672966859,1.3487726024814113,1.6684622038506898,1.6684622038506898,Assembly,Assembly
784,1.141278829388425,1.1096727310095917,0.9063782213838723,1.141278829388425,Drilling,Drilling
785,0.8548363794831182,2.0764532616916926,0.8683537085641269,2.0764532616916926,Milling,Milling
786,0.4737782464261097,0.5883897408288632,0.8214570387428779,0.8214570387428779,Assembly,No clear abnormal zone
787,1.3270993890956748,1.2338744626424512,1.6633404350939307,1.6633404350939307,Assembly,Assembly
788,0.25354053052252645,0.29007504983423565,0.4044597932223847,0.4044597932223847,Assembly,No clear abnormal zone
789,1.3262892488721978,1.2342338779328061,1.666682598319425,1.666682598319425,Assembly,Assembly
790,1.3187306405871582,1.2237155678090443,1.6488086799353827,1.6488086799353827,Assembly,Assembly
791,1.0129956395500923,0.9383333318101409,1.1073836670858606,1.1073836670858606,Assembly,Assembly
792,0.8824068193166201,0.7430969061467205,0.904175631929826,0.904175631929826,Assembly,No clear abnormal zone
793,1.1737509351751647,0.7115748908244166,0.8951626630786189,1.1737509351751647,Drilling,Drilling
794,0.2638116148976783,0.33774436914157824,0.34965898070382123,0.34965898070382123,Assembly,No clear abnormal zone
795,1.3385531515751918,1.2443862773091583,1.668343008148764,1.668343008148764,Assembly,Assembly
796,0.8287058705742116,0.7925709452000353,0.7918712938416603,0.8287058705742116,Drilling,No clear abnormal zone
797,0.26699304650402766,0.38024546221094596,0.6120261468578774,0.6120261468578774,Assembly,No clear abnormal zone
798,1.471105432706065,1.4874286709400724,0.9195647161867644,1.4874286709400724,Milling,Milling
799,1.391237099394417,0.5592950606228888,0.8945398267363633,1.391237099394417,Drilling,Drilling
800,1.2120812818703481,1.1144966225881632,1.4681228972221712,1.4681228972221712,Assembly,Assembly
801,1.2473145000522465,1.1561541538317153,1.5291364824000255,1.5291364824000255,Assembly,Assembly
802,1.1142626157579847,1.0230384221069317,1.2997984873238908,1.2997984873238908,Assembly,Assembly
803,1.475658829736598,0.5746914589946613,0.9176611518215592,1.475658829736598,Drilling,Drilling
804,0.20041606354751662,0.8148580753412553,0.5215855561848772,0.8148580753412553,Milling,No clear abnormal zone
805,0.3605960687194012,0.9208687536888738,0.8252499712439723,0.9208687536888738,Milling,No clear abnormal zone
806,1.0100262576364432,0.9310151168619493,1.1125442779502466,1.1125442779502466,Assembly,Assembly
807,0.3920871770013957,0.17661842585312298,0.47734545454233496,0.47734545454233496,Assembly,No clear abnormal zone
808,0.3341791285535592,0.7290353067606912,0.7927970639654214,0.7927970639654214,Assembly,No clear abnormal zone
809,0.6628618508490611,0.6827782346059972,0.5601021598637886,0.6827782346059972,Milling,No clear abnormal zone
810,1.1565329316517943,0.6436131079744408,0.8731922971762502,1.1565329316517943,Drilling,Drilling
811,0.26850649207362676,0.8649453598466652,0.7644123973118984,0.8649453598466652,Milling,No clear abnormal zone
812,1.213524539936094,0.5856316580657175,0.9157146373741045,1.213524539936094,Drilling,Drilling
813,1.3613260117329236,0.5592799045564281,0.9064443730905256,1.3613260117329236,Drilling,Drilling
814,0.5831831440893811,0.5647858199234193,0.3988069221785015,0.5831831440893811,Drilling,No clear abnormal zone
815,1.033896749011606,1.0932430278517082,0.8701038806501196,1.0932430278517082,Milling,Milling
816,0.21769809090294737,0.3874887490403809,0.39654183755852707,0.39654183755852707,Assembly,No clear abnormal zone
817,0.4389880032020963,0.544214979564749,0.3741299171523004,0.544214979564749,Milling,No clear abnormal zone
818,0.32813503284145773,0.6984504142065244,0.8041992802008533,0.8041992802008533,Assembly,No clear abnormal zone
819,0.35966866364024475,0.5353101909145338,0.7238567593198312,0.7238567593198312,Assembly,No clear abnormal zone
820,0.9410133385090371,0.8701721706314366,0.9903994583744361,0.9903994583744361,Assembly,No clear abnormal zone
821,0.2868680786795804,1.3679382904798523,0.755561035411677,1.3679382904798523,Milling,Milling
822,0.8216476597857956,1.2372227003236718,0.7907727110988522,1.2372227003236718,Milling,Milling
823,0.508409043676167,0.552903600655042,0.3317478379122986,0.552903600655042,Milling,No clear abnormal zone
824,1.0179534094722145,0.938463240951233,1.138309727804738,1.138309727804738,Assembly,Assembly
825,0.2874648292975004,0.3845590170442395,0.6262855292048534,0.6262855292048534,Assembly,No clear abnormal zone
826,0.7316026829594945,0.7133956540090676,0.6449361774408225,0.7316026829594945,Drilling,No clear abnormal zone
827,1.030801855536774,0.8796691209536806,0.9017314900620601,1.030801855536774,Drilling,Drilling
828,1.1379643240065507,1.0448609926580628,1.3467364128466306,1.3467364128466306,Assembly,Assembly
829,1.4395274087489096,1.3446458220993835,1.6684622038506898,1.6684622038506898,Assembly,Assembly
830,0.9930794104432159,0.910298939162453,1.0789521219533849,1.0789521219533849,Assembly,Assembly
831,1.4666405693018496,0.8962303712905794,0.9201212930751181,1.4666405693018496,Drilling,Drilling
832,1.1204619621525347,1.0754121764900253,0.9169797623910872,1.1204619621525347,Drilling,Drilling
833,1.3692853528333098,0.974775107231387,0.9030291574622612,1.3692853528333098,Drilling,Drilling
834,1.30647501275935,0.8302019446220836,0.9115712565662037,1.30647501275935,Drilling,Drilling
835,1.245030613716918,1.1460991863111825,1.5295367802097743,1.5295367802097743,Assembly,Assembly
836,0.2635758142391,0.13745851307540818,0.35907669396477027,0.35907669396477027,Assembly,No clear abnormal zone
837,1.320104713122944,0.7573711828637757,0.9110340926060769,1.320104713122944,Drilling,Drilling
838,0.2569113364400619,0.2927629767672808,0.6593884803063909,0.6593884803063909,Assembly,No clear abnormal zone
839,0.5289530502406998,0.5326809408548436,0.3756750111936223,0.5326809408548436,Milling,No clear abnormal zone
840,0.23931262431991132,0.39296763378325966,0.3179246466486689,0.39296763378325966,Milling,No clear abnormal zone
841,0.27266023103424114,0.166904425918896,0.5730383907497261,0.5730383907497261,Assembly,No clear abnormal zone
842,0.3119513011067587,0.3351165278286439,0.7225910855084736,0.7225910855084736,Assembly,No clear abnormal zone
843,0.5573962397920715,1.8419958907196603,0.40491108807216974,1.8419958907196603,Milling,Milling
844,0.7913949525900357,0.7732751074431468,0.7679836044153106,0.7913949525900357,Drilling,No clear abnormal zone
845,0.9970176024321751,0.9186174544970542,1.092927528639911,1.092927528639911,Assembly,Assembly
846,1.2411882288053484,1.146174966643486,1.5220740084266322,1.5220740084266322,Assembly,Assembly
847,1.332818979073422,1.23800340817683,1.6684408420683363,1.6684408420683363,Assembly,Assembly
848,0.4752547580769484,0.3996260793328533,0.34458834930893706,0.4752547580769484,Drilling,No clear abnormal zone
849,0.34965563109442455,0.5698816722835031,0.7821455372432442,0.7821455372432442,Assembly,No clear abnormal zone
850,1.2307688556829266,1.1360766960759223,1.509003086889471,1.509003086889471,Assembly,Assembly
851,0.22267416723512637,0.40033567531799935,0.31671228918418876,0.40033567531799935,Milling,No clear abnormal zone
852,0.5405508599983969,0.24308931165712472,0.40401306784710217,0.5405508599983969,Drilling,No clear abnormal zone
853,1.0412901652365827,1.159841822020759,0.8865541881156702,1.159841822020759,Milling,Milling
854,0.7128216534516746,1.7357390169946263,0.8938153381005052,1.7357390169946263,Milling,Milling
855,0.5883188721097904,0.4966290119800887,0.43134420864062994,0.5883188721097904,Drilling,No clear abnormal zone
856,1.023126238749685,0.9408990373467111,1.139299181957385,1.139299181957385,Assembly,Assembly
857,0.25129469036289226,0.41751109729647895,0.39210455410322154,0.41751109729647895,Milling,No clear abnormal zone
858,0.957815388034908,0.8795927485129696,1.0181772055856497,1.0181772055856497,Assembly,Assembly
859,1.1600288320033827,0.6771064532481669,0.9180628445902039,1.1600288320033827,Drilling,Drilling
860,1.0709968687677807,1.3413620192676996,0.8456265006002295,1.3413620192676996,Milling,Milling
861,1.1164225556917278,0.6929235529668903,0.897599396977633,1.1164225556917278,Drilling,Drilling
862,0.22127104920635227,0.22932742693532765,0.5682734026168168,0.5682734026168168,Assembly,No clear abnormal zone
863,0.352687575149435,0.5824434671609756,0.7930634445513359,0.7930634445513359,Assembly,No clear abnormal zone
864,1.4412173612550825,1.345096173788503,1.6684622038506898,1.6684622038506898,Assembly,Assembly
865,0.5617965353401682,0.9347038372750613,0.37902739991477014,0.9347038372750613,Milling,No clear abnormal zone
866,1.3344123013070481,1.2377500853517005,1.6664755210307032,1.6664755210307032,Assembly,Assembly
867,0.8884432153289721,0.7670016406442547,0.9124207340638129,0.9124207340638129,Assembly,No clear abnormal zone
868,1.2408218722398523,0.5709637411279299,0.8823700336778275,1.2408218722398523,Drilling,Drilling
869,1.36392502816474,0.9676134218846644,0.9208022599007651,1.36392502816474,Drilling,Drilling
870,0.8510589717495461,0.616723181106933,0.8747298130087175,0.8747298130087175,Assembly,No clear abnormal zone
871,1.298774311155098,0.8489190687558057,0.9158163076360797,1.298774311155098,Drilling,Drilling
872,0.2203326124158311,0.17414445365630393,0.7584009175069786,0.7584009175069786,Assembly,No clear abnormal zone
873,0.26693473859170574,1.8647435516806257,0.44610711218531596,1.8647435516806257,Milling,Milling
874,0.8917379360085154,0.5249485576917449,0.9271399780374505,0.9271399780374505,Assembly,No clear abnormal zone
875,1.233144499446731,1.138583942499001,1.5095314689751111,1.5095314689751111,Assembly,Assembly
876,0.3459128154167729,0.31313737906115696,0.7585874669995698,0.7585874669995698,Assembly,No clear abnormal zone
877,1.3910342563885012,0.6496380934881882,0.9167299692648635,1.3910342563885012,Drilling,Drilling
878,0.8350024250944359,1.3867555820507036,0.8326025049602275,1.3867555820507036,Milling,Milling
879,0.42722941734750924,0.28634184708459526,0.3557191178019653,0.42722941734750924,Drilling,No clear abnormal zone
880,0.2816496280057477,0.2848426235957427,0.3026578612422038,0.3026578612422038,Assembly,No clear abnormal zone
881,1.0940082702446081,1.0011270803093875,1.268629348728704,1.268629348728704,Assembly,Assembly
882,1.4339134791149684,0.5715819844566006,0.9069265034324341,1.4339134791149684,Drilling,Drilling
883,1.437053240506411,1.3408697963983047,1.6684622038506898,1.6684622038506898,Assembly,Assembly
884,0.2774594733361499,0.31305579862122024,0.5644756784293951,0.5644756784293951,Assembly,No clear abnormal zone
885,1.4947955902625134,0.7506463146811073,0.9061523540590632,1.4947955902625134,Drilling,Drilling
886,0.5828377207700495,0.6157472829547946,0.38613301218640383,0.6157472829547946,Milling,No clear abnormal zone
887,1.1163325068297312,0.834438529828733,0.9105476493001892,1.1163325068297312,Drilling,Drilling
888,0.22597736147956532,0.3725693413078899,0.6287662124699687,0.6287662124699687,Assembly,No clear abnormal zone
889,1.4386281531008502,1.342077951410462,1.6684622038506898,1.6684622038506898,Assembly,Assembly
890,1.2666936023811153,0.6895946408327565,0.9127993164142799,1.2666936023811153,Drilling,Drilling
891,0.8675481620430131,0.4462898047134872,0.8457894334286146,0.8675481620430131,Drilling,No clear abnormal zone
892,1.1339075778197896,1.0403444848527588,1.3263332321824537,1.3263332321824537,Assembly,Assembly
893,0.3000452893210038,1.5686581164134537,0.7953892361352394,1.5686581164134537,Milling,Milling
894,1.3911529496036568,0.6076453723926134,0.9181289591089286,1.3911529496036568,Drilling,Drilling
895,1.3676358774148236,1.0015471119487418,0.9094171960020863,1.3676358774148236,Drilling,Drilling
896,0.4993690828045694,1.3044227393674344,0.36651495232687836,1.3044227393674344,Milling,Milling
897,0.8294233987636281,0.7809852149669664,0.7965262870976835,0.8294233987636281,Drilling,No clear abnormal zone
898,0.7331101392125453,1.3738073375333242,0.8788659222733435,1.3738073375333242,Milling,Milling
899,0.37153774145700597,0.47953533932686654,0.8281464627365593,0.8281464627365593,Assembly,No clear abnormal zone
900,1.1444945505329431,1.056483530481108,1.3556378170369414,1.3556378170369414,Assembly,Assembly
901,1.129889668056621,1.0443153742654756,1.3242119162738941,1.3242119162738941,Assembly,Assembly
902,1.4283181655008113,0.7655122507267532,0.9192629855082743,1.4283181655008113,Drilling,Drilling
903,0.573224737506441,1.152655375317838,0.8581222530630193,1.152655375317838,Milling,Milling
904,0.3122477619404574,0.23077523764959126,0.360335104284494,0.360335104284494,Assembly,No clear abnormal zone
905,0.9342212524662491,0.8625449310053825,0.8893467088759552,0.9342212524662491,Drilling,No clear abnormal zone
906,0.5036762549561165,0.6422033131452591,0.8413741498603433,0.8413741498603433,Assembly,No clear abnormal zone
907,0.5087802186943194,0.631183977056972,0.8762827507609776,0.8762827507609776,Assembly,No clear abnormal zone
908,1.2520236614625035,1.1543873895128622,1.535875696933937,1.535875696933937,Assembly,Assembly
909,0.5806580276757483,0.7508965684358186,0.8304295751586156,0.8304295751586156,Assembly,No clear abnormal zone
910,0.4776970848212203,0.2469100433613065,0.27658534157446346,0.4776970848212203,Drilling,No clear abnormal zone
911,1.016238397462436,0.5334796333742704,0.8849101098604009,1.016238397462436,Drilling,Drilling
912,0.2979626023496037,0.28498070295694117,0.6990698106092683,0.6990698106092683,Assembly,No clear abnormal zone
913,0.6136358340708756,0.7481377222488603,0.9032893181506872,0.9032893181506872,Assembly,No clear abnormal zone
914,0.33262069399141186,0.5157590136038603,0.7841858629000604,0.7841858629000604,Assembly,No clear abnormal zone
915,1.3193139415480615,1.221836215567911,1.6476093236303608,1.6476093236303608,Assembly,Assembly
916,1.1086249634956966,0.7949446638883242,0.8884590921954689,1.1086249634956966,Drilling,Drilling
917,1.3874712831425735,0.6611729640627021,0.8922118974700206,1.3874712831425735,Drilling,Drilling
918,0.9471324466974003,0.5918945267357303,0.9067917027042796,0.9471324466974003,Drilling,No clear abnormal zone
919,1.2110632017420366,1.1134963222017535,1.4640731589000553,1.4640731589000553,Assembly,Assembly
920,1.1123605101663434,1.0237615829923445,1.2991671881069378,1.2991671881069378,Assembly,Assembly
921,1.0082368295162345,0.9326303205161951,1.1223360723796856,1.1223360723796856,Assembly,Assembly
922,0.7953597156204685,0.7742797381342594,0.7637621222761016,0.7953597156204685,Drilling,No clear abnormal zone
923,0.9764206975780216,1.2387948525151091,0.9148241407861946,1.2387948525151091,Milling,Milling
924,1.2518810685294262,1.1556301869626435,1.5287252535395932,1.5287252535395932,Assembly,Assembly
925,1.312058325706602,1.216245792196245,1.63491857609419,1.63491857609419,Assembly,Assembly
926,0.5510663193293364,0.7634668999197823,0.8752418833453566,0.8752418833453566,Assembly,No clear abnormal zone
927,0.852919969889157,0.7246318873202128,0.904389396968687,0.904389396968687,Assembly,No clear abnormal zone
928,1.2821638860827147,0.6855417537792396,0.9162816529385152,1.2821638860827147,Drilling,Drilling
929,1.1114719621095883,1.0221095717481228,1.2906943823888177,1.2906943823888177,Assembly,Assembly
930,0.6127854688700465,0.5700134776400352,0.8798089325891766,0.8798089325891766,Assembly,No clear abnormal zone
931,0.7873591635721897,0.7188814952029187,0.8979191697858964,0.8979191697858964,Assembly,No clear abnormal zone
932,1.427987771405704,1.3343137150778537,1.6684622038506898,1.6684622038506898,Assembly,Assembly
933,0.9007139961328995,0.9390767859468275,0.8939418568608796,0.9390767859468275,Milling,No clear abnormal zone
934,0.3743470604333981,1.4660152814188465,0.7466292956389797,1.4660152814188465,Milling,Milling
935,1.1915924948668621,1.2908981878110586,0.9136719559062121,1.2908981878110586,Milling,Milling
936,0.2622414786768844,0.4114335146457174,0.35148980991055623,0.4114335146457174,Milling,No clear abnormal zone
937,1.478976256917806,0.8467149436619419,0.9168701672472648,1.478976256917806,Drilling,Drilling
938,1.2213436843229961,1.127383609384505,1.4829160617576185,1.4829160617576185,Assembly,Assembly
939,1.5024445952183534,0.7989177760076984,0.9191457858979558,1.5024445952183534,Drilling,Drilling
940,1.3401853579230152,0.9959214026410084,0.9170671443904742,1.3401853579230152,Drilling,Drilling
941,1.350627481465892,1.2556991983459338,1.6684011710799747,1.6684011710799747,Assembly,Assembly
942,1.334366346900263,1.239315490501861,1.6682662127875645,1.6682662127875645,Assembly,Assembly
